"(0, 0, 0)","(0, 0, 128)","(0, 0, 255)","(0, 128, 0)","(0, 128, 128)","(0, 128, 255)","(0, 255, 0)","(0, 255, 128)","(0, 255, 255)","(128, 0, 0)","(128, 0, 128)","(128, 0, 255)","(128, 128, 0)","(128, 128, 128)","(128, 128, 255)","(128, 255, 0)","(128, 255, 128)","(128, 255, 255)","(255, 0, 0)","(255, 0, 128)","(255, 0, 255)","(255, 128, 0)","(255, 128, 128)","(255, 128, 255)","(255, 255, 0)","(255, 255, 128)","(255, 255, 255)",end_frame,end_time,img_path,length,middle_frame,start_frame,start_time,filename,object_id_00,object_id_01,object_id_02,object_id_03,object_id_04,object_id_05,object_id_06,object_id_07,object_id_08,object_id_09,object_id_10,object_id_11,object_id_12,object_id_13,object_id_14,object_id_15,object_id_16,object_id_17,object_id_18,object_id_19,object_id_20,object_id_21,object_id_22,object_id_23,object_id_24,object_id_25,object_id_26,object_id_27,object_id_28,object_id_29,object_id_30,object_id_31,object_id_32,object_id_33,object_id_34,object_id_35,object_id_36,object_id_37,object_id_38,object_id_39,object_id_40,object_id_41,object_id_42,object_id_43,object_id_44,object_id_45,object_id_46,object_id_47,object_id_48,object_id_49,object_id_50,object_id_51,object_id_52,object_id_53,object_id_54,object_id_55,object_id_56,object_id_57,object_id_58,object_id_59,object_id_60,object_id_61,object_id_62,object_id_63,object_id_64,object_id_65,object_id_66,object_id_67,object_id_68,object_id_69,object_id_70,object_id_71,object_id_72,object_id_73,object_id_74,object_id_75,object_id_76,object_id_77,object_id_78,object_id_79,object_labels
12288.0,8192.0,8192.0,8192.0,4096.0,4096.0,8192.0,4096.0,4096.0,8192.0,4096.0,4096.0,4096.0,0.0,0.0,4096.0,0.0,0.0,8192.0,4096.0,4096.0,4096.0,0.0,0.0,4096.0,0.0,0.0,43.0,1.7934583333333332,temp_imgs\CAST AWAY\0000.png,00:00:01.793,21.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp_imgs\CAST AWAY\0000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
3712.9433781292896,5135.794954025199,4448.9511531206945,5123.5636332948025,6546.415209190682,5859.571408286243,2691.9816100823277,4114.833185978222,3427.9893850737644,2000.1983935613912,3423.049969457337,2736.206168552812,3410.818648726896,4833.670224622755,4146.82642371829,979.2366255144158,2402.088201410333,1715.2444005058376,1344.9247899519871,2767.776365847925,2080.9325649434154,2755.5450451174615,4178.396621013373,3491.5528201089114,323.9630219050069,1746.8145978009236,1059.9707968964324,816.0,34.034,temp_imgs\CAST AWAY\0001.png,00:00:32.241,429.0,43.0,1.7934583333333332,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp_imgs\CAST AWAY\0001.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
0.0,2371.633359053498,1203.7136890217778,2021.6190816829653,4393.252440736472,3225.3327707047606,1185.1104547110806,3556.74381376459,2388.824143732858,419.3982499571323,2791.031609010635,1623.1119389789108,2441.017331640092,4812.650690693573,3644.731020661878,1604.5087046682092,3976.1420637217316,2808.222393690004,2688.780826688976,5060.4141857424065,3892.494515710769,4710.39990837189,7082.033267425377,5914.113597393647,3873.8912814000787,6245.524640453525,5077.604970421766,833.0,34.74304166666666,temp_imgs\CAST AWAY\0002.png,00:00:00.709,824.0,816.0,34.034,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp_imgs\CAST AWAY\0002.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
3021.8227612740075,2468.901826667527,1374.7254024134147,4223.316483946322,3670.3955493398284,2576.2191250857295,2193.3360393089843,1640.4151047025098,546.2386804483889,5404.925995584689,4852.0050609782065,3757.8286367241167,6606.419718257047,6053.498783650549,4959.322359396437,4576.4392736197005,4023.5183390132233,2929.341914759099,2647.594406400042,2094.673471793557,1000.4970475394373,3849.0881290723455,3296.167194465853,2201.9907702117516,1819.1076844350046,1266.1867498285374,172.01032557441712,4115.0,171.62979166666665,temp_imgs\CAST AWAY\0003.png,00:02:16.887,2474.0,833.0,34.74304166666666,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp_imgs\CAST AWAY\0003.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['truck']
7541.332017854144,5711.498563957467,4943.4237825788905,6286.108616791024,4456.275162894347,3688.2003815157846,5090.882807141678,3261.0493532450373,2492.9745718664444,6592.015587491471,4762.1821335947925,3994.1073522161823,5336.792186428316,3506.9587325317293,2738.883951153131,4141.566376778952,2311.732922882384,1543.6581415037738,5166.141827953577,3336.3083740569205,2568.233592678341,3910.918426890414,2081.0849729938377,1313.0101916152248,2715.6926172410854,885.8591633444817,117.78438196587796,4698.0,195.94574999999998,temp_imgs\CAST AWAY\0004.png,00:00:24.316,4406.0,4115.0,171.62979166666665,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp_imgs\CAST AWAY\0004.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['refrigerator']
12288.0,8192.0,8192.0,8192.0,4096.0,4096.0,8192.0,4096.0,4096.0,8192.0,4096.0,4096.0,4096.0,0.0,0.0,4096.0,0.0,0.0,8192.0,4096.0,4096.0,4096.0,0.0,0.0,4096.0,0.0,0.0,4743.0,197.822625,temp_imgs\CAST AWAY\0005.png,00:00:01.877,4720.0,4698.0,195.94574999999998,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp_imgs\CAST AWAY\0005.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['refrigerator']
11137.140673225267,7446.180142961351,7450.600804291079,7472.980294603,3782.019764339008,3786.4404256687403,7448.973754715308,3758.013224451318,3762.433885781053,7584.655708804871,3893.695178540828,3898.1158398705606,3920.4953301826495,229.53479991855284,233.95546124828536,3896.488790294956,205.5282600308641,209.9489213605968,7517.172831468619,3826.2123012045763,3830.6329625343087,3853.012452846397,162.0519225823045,166.4725839120371,3829.005912958707,138.04538269461594,142.4660440243484,5872.0,244.91133333333332,temp_imgs\CAST AWAY\0006.png,00:00:47.089,5307.0,4743.0,197.822625,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp_imgs\CAST AWAY\0006.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['person']
9901.919010952512,6771.367709940781,6434.397628386426,7082.292199824233,3951.7408988125826,3614.770817258229,6599.838579175229,3469.287278163574,3132.3171966092227,7317.253933041819,4186.702632030152,3849.7325504757905,4497.627121913591,1367.075820901923,1030.105739347565,4015.1735012645945,884.6222002529148,547.6521186985615,6769.920347865203,3639.369046853531,3302.398965299182,3950.2935367369896,819.7422357253099,482.7721541709539,3467.83991608798,337.28861507630296,0.31853352194787365,7046.0,293.87691666666666,temp_imgs\CAST AWAY\0007.png,00:00:48.966,6459.0,5872.0,244.91133333333332,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp_imgs\CAST AWAY\0007.png,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['diningtable', 'person', 'bottle', 'cup']"
6843.888146755018,4950.717892661187,5312.141994062947,5117.167730302671,3223.9974762088414,3585.421577610605,5315.911000192939,3422.740746099108,3784.1648475008624,5202.379267939846,3309.209013846009,3670.633115247766,3475.6588514874875,1582.4885973936896,1943.9126987954396,3674.402121377757,1781.231867283957,2142.6559686857,5391.049136231168,3497.8788821373346,3859.3029835390903,3664.3287197788213,1771.1584656850189,2132.582567086769,3863.071989669077,1969.9017355752685,2331.325836977024,7146.0,298.04774999999995,temp_imgs\CAST AWAY\0008.png,00:00:04.171,7096.0,7046.0,293.87691666666666,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp_imgs\CAST AWAY\0008.png,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['handbag', 'person']"
6419.19222875946,5379.295811364052,4263.482167352576,5630.190771283447,4590.294353888083,3474.4807098765627,4326.818836269759,3286.9224188743337,2171.1087748628315,5763.299425582979,4723.403008187603,3607.5893641761013,4974.2979681069655,3934.401550711582,2818.5879067001,3670.926033093289,2631.029615697881,1515.2159716863875,4466.298881708676,3426.4024643132725,2310.5888203017803,3677.2974242326923,2637.401006837278,1521.5873628257887,2373.9254892189642,1334.0290718235594,218.21542781207134,7252.0,302.4688333333333,temp_imgs\CAST AWAY\0009.png,00:00:04.421,7199.0,7146.0,298.04774999999995,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp_imgs\CAST AWAY\0009.png,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['book', 'person']"
