"(0, 0, 0)","(0, 0, 128)","(0, 0, 255)","(0, 128, 0)","(0, 128, 128)","(0, 128, 255)","(0, 255, 0)","(0, 255, 128)","(0, 255, 255)","(128, 0, 0)","(128, 0, 128)","(128, 0, 255)","(128, 128, 0)","(128, 128, 128)","(128, 128, 255)","(128, 255, 0)","(128, 255, 128)","(128, 255, 255)","(255, 0, 0)","(255, 0, 128)","(255, 0, 255)","(255, 128, 0)","(255, 128, 128)","(255, 128, 255)","(255, 255, 0)","(255, 255, 128)","(255, 255, 255)",end_frame,end_time,img_path,length,middle_frame,start_frame,start_time,video_path
8323.071239497527,5070.476565179223,4784.671805341228,6780.990137924526,3528.395463605943,3242.5907037679813,5625.79847447282,2373.203800154314,2087.3990403163607,7148.977666323608,3896.38299200525,3610.5782321672914,5606.896564750798,2354.301890432093,2068.497130594135,4451.704901298942,1199.110226980452,913.3054671424908,6815.828441143575,3563.23376682521,3277.429006987254,5273.747339570729,2021.152665252056,1735.3479054140948,4118.555676118804,865.9610018004123,580.1562419624499,132.0,5.5055,temp_imgs\clips\Scene-011.png,5.5055,66.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-011.mp4
11617.691216027983,7523.048139574843,7523.007048932696,7585.944514103306,3491.30143765001,3491.2603470078634,7559.553937328619,3464.910860875318,3464.8697702331715,8470.964176633295,4376.321100180005,4376.280009537858,4439.217474708357,344.5743982553156,344.5333076131688,4412.826897933663,318.18382148062443,318.14273083847763,8232.081607939057,4137.438531485669,4137.397440843522,4200.334906014075,105.69182956104251,105.65073891889574,4173.9443292393835,79.30125278635113,79.26016214420436,107.0,4.462791666666666,temp_imgs\clips\Scene-012.png,4.462791666666666,53.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-012.mp4
8228.626068994348,4240.567587770062,4232.172622492285,5249.628565993614,1261.5700847693759,1253.1751194915983,5010.401312264196,1022.3428310399539,1013.9478657621762,9553.113206232865,5565.054725008564,5556.6597597307855,6574.115703232182,2586.0572220078952,2577.662256730117,6334.888449502767,2346.829968278466,2338.435003000688,7420.81864604768,3432.760164823377,3424.3651995456003,4441.821143046937,453.76266182270234,445.3676965449245,4202.593889317521,214.53540809327865,206.14044281550076,114.0,4.75475,temp_imgs\clips\Scene-013.png,4.75475,57.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-013.mp4
8305.100686406933,5643.814268261273,5088.58070773315,6785.222613383089,4123.936195237537,3568.702634709405,5534.905443565698,2873.6190254201247,2318.385464891979,6364.153010866793,3702.8665927212255,3147.633032193112,4844.274937843175,2182.9885196973564,1627.75495916924,3593.9577680254906,932.6713498799744,377.43778935185185,6615.908725565868,3954.622307420288,3399.3887468921844,5096.030652542312,2434.744234396433,1879.5106738683119,3845.7134827245723,1184.4270645790473,629.1935040509272,140.0,5.839166666666666,temp_imgs\clips\Scene-014.png,5.839166666666666,70.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-014.mp4
4954.197806820121,4211.3891648448525,2599.3726985811086,3831.3798439643624,3088.5712019890325,1476.554735725312,3097.7750718021357,2354.966429826819,742.9499635631018,6279.046430255508,5536.237788280196,3924.2213220164576,5156.228467399716,4413.419825424387,2801.4033591606762,4422.623695237498,3679.8150532621917,2067.798586998453,5604.811045203206,4862.00240322789,3249.9859369641717,4481.993082347421,3739.1844403720856,2127.1679741083713,3748.388310185192,3005.5796682098758,1393.563201946157,277.0,11.553208333333332,temp_imgs\clips\Scene-015.png,11.553208333333332,138.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-015.mp4
6976.179652670574,4748.727320709035,3901.2079770018913,5625.202398941261,3397.7500669796073,2550.2307232724556,4472.461216135139,2245.0088841735187,1397.489540466395,6860.5886006086885,4633.136268647199,3785.6169249399713,5509.611346879429,3282.1590149177014,2434.6396712105643,4356.870164073224,2129.4178321116246,1281.8984884044953,6426.092297882348,4198.639965920817,3351.120622213626,5075.115044153085,2847.6627121913652,2000.1433684842245,3922.373861346835,1694.9215293852928,847.4021856781553,164.0,6.840166666666666,temp_imgs\clips\Scene-016.png,6.840166666666666,82.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-016.mp4
7203.983212234197,6121.608434606491,4677.1674731009925,6214.047874335603,5131.673096707836,3687.2321352023387,4710.562971536349,3628.1881939086143,2183.7472324031196,6316.076506772892,5233.701729145387,3789.260767639667,5326.141168874633,4243.76639124657,2799.3254297410863,3822.656266075013,2740.2814884473582,1295.8405269418724,5144.809327846274,4062.434550218536,2617.99358871312,4154.873989947621,3072.499212319952,1628.0582508144757,2651.3890871484587,1569.014309520749,124.57334801526056,127.0,5.2969583333333325,temp_imgs\clips\Scene-017.png,5.2969583333333325,63.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-017.mp4
7452.154430834235,5023.27973090279,4400.253507051609,6665.543148255356,4236.668448323894,3613.6422244727164,5129.867886766972,2700.993186835543,2077.9669629843997,6486.123148684129,4057.2484487525226,3434.222224901357,5699.511866105148,3270.637166173703,2647.6109423225316,4163.836604616701,1734.9619046853597,1111.9356808341918,5767.2197091479175,3338.3450092163466,2715.318785365195,4980.6084265689215,2551.733726637526,1928.7075027863514,3444.9331650805216,1016.0584651491779,393.03224129801094,240.0,10.01,temp_imgs\clips\Scene-018.png,10.01,120.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-018.mp4
4080.986322766627,3467.406078532236,2025.0954593192662,5614.669879008058,5001.089634773675,3558.779015560695,2949.148282107332,2335.568037872939,893.2574186599818,4461.153077846389,3847.572833611963,2405.2622143989965,5994.836634087825,5381.256389853381,3938.9457706404437,3329.3150371870493,2715.7347929526786,1273.424173739715,4459.926960090904,3846.3467158564818,2404.0360966435096,5993.610516332326,5380.030272097913,3937.7196528849454,3328.088919431562,2714.5086751971876,1272.1980559842236,358.0,14.931583333333332,temp_imgs\clips\Scene-019.png,14.931583333333332,179.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-019.mp4
6189.3737916880955,4592.012503750873,4430.4114958419195,4708.924082647461,3111.562794710249,2949.961786801293,4597.9248328189215,3000.5635448817097,2838.9625369727555,4975.585369513032,3378.2240815757877,3216.623073666832,3495.1356604723983,1897.7743725351563,1736.1733646262023,3384.136410643851,1786.7751227066185,1625.1741147976709,5260.6169731653,3663.255685228054,3501.6546773191026,3780.1672641246614,2182.805976187419,2021.2049682784634,3669.1680142961254,2071.806726358886,1910.2057184499313,99.0,4.129124999999999,temp_imgs\clips\Scene-020.png,4.129124999999999,49.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-020.mp4
2744.381202310532,2416.4409213177337,1248.8695210691026,4587.807838220174,4259.867557227398,3092.2961569787644,2259.5846541709584,1931.6443731781562,764.0729729295285,4453.695459855104,4125.755178862335,2958.1837786137035,6297.12209576476,5969.181814771933,4801.610414523316,3968.898911715536,3640.958630722756,2473.3872304741185,2717.4079887903035,2389.4677077974943,1221.8963075488718,4560.834624699935,4232.894343707148,3065.32294345852,2232.611440650729,1904.6711596579198,737.0997594092946,189.0,7.882874999999999,temp_imgs\clips\Scene-021.png,7.882874999999999,94.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-021.mp4
5444.521200381525,3901.8550802683344,4300.257094478715,4812.686894504459,3270.0207743912993,3668.422788601673,4179.504206318579,2636.8380862054255,3035.240100415811,5687.514376500367,4144.848256387135,4543.25027059754,5055.680070623268,3513.013950510118,3911.415964720514,4422.497382437389,2879.8312623242427,3278.2332765346455,4073.4798096708023,2530.8136895576213,2929.2157037679785,3441.645503793707,1898.979383680565,2297.381397890945,2808.462815607852,1265.7966954946837,1664.1987097050753,177.0,7.382375,temp_imgs\clips\Scene-022.png,7.382375,88.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-022.mp4
2746.591384280692,3181.054931305741,1823.2525184327842,3754.2464581190015,4188.7100051440475,2830.907592271094,2656.6617932313175,3091.125340256357,1733.322927383403,3824.837542331091,4259.301089356143,2901.4986764831906,4832.492616169413,5266.956163194432,3909.1537503214995,3734.907951281721,4169.37149830676,2811.5690854338354,3083.181999635629,3517.645546660685,2159.843133787719,4090.837073473946,4525.300620498962,3167.4982076260267,2993.2524085862624,3427.7159556112993,2069.913542738342,127.0,5.2969583333333325,temp_imgs\clips\Scene-023.png,5.2969583333333325,63.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-023.mp4
2233.081514167521,3165.3192354681346,1711.5148373199565,3922.271947873809,4854.509669174386,3400.705271026248,2142.6630310142305,3074.900752314833,1621.0963541666677,3945.7382598165213,4877.975981117112,3424.1715829689424,5634.928693522819,6567.166414823368,5113.362016675242,3855.3197766632225,4787.557497963825,3333.7530998156712,2440.3049982853195,3372.542719585922,1918.7383214377642,4129.49543199159,5061.733153292175,3607.9287551440475,2349.8865151320224,3282.1242364326463,1828.319838284465,214.0,8.925583333333332,temp_imgs\clips\Scene-024.png,8.925583333333332,107.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-024.mp4
3314.1303047839638,2415.669423546819,2814.3263353052207,3294.8681439686206,2396.407262731489,2795.0641744898985,3388.1911463691868,2489.7302651320306,2888.3871768904405,4831.512806498627,3933.0519252614995,4331.708837019884,4812.2506456833235,3913.789764446176,4312.446676204576,4905.5736480838705,4007.1127668467143,4405.769678605132,3578.0789662637326,2679.61808502658,3078.274996784998,3558.816805448403,2660.355924211258,3059.0128359696696,3652.139807848972,2753.678926611796,3152.335838370203,109.0,4.546208333333333,temp_imgs\clips\Scene-025.png,4.546208333333333,54.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-025.mp4
6150.411945944784,5484.565741812397,3950.3151738254273,5814.766142082458,5148.919937950107,3614.6693699631064,4133.135301461729,3467.2890973293743,1933.0385293424254,5748.216169946001,5082.369965813635,3548.119397826601,5412.570366083684,4746.724161951305,3212.473593964327,3730.9395254629185,3065.0933213305857,1530.8427533436236,4506.367624206965,3840.521420074546,2306.270852087633,4170.721820344617,3504.8756162122836,1970.625048225309,2489.0909797239483,1823.2447755915646,288.99420760459566,159.0,6.631625,temp_imgs\clips\Scene-026.png,6.631625,79.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-026.mp4
5399.8085267703955,3834.591354809702,3962.741241748132,4601.633318865758,3036.4161469050214,3164.566033843469,4247.881510416665,2682.664338455953,2810.8142253943843,5715.204791452368,4149.9876194916005,4278.137506430051,4917.029583547668,3351.8124115869414,3479.962298525368,4563.277775098605,2998.060603137862,3126.210490076299,4309.582765346378,2744.365593385645,2872.5154803240825,3511.4075574417034,1946.1903854809666,2074.3402724194034,3157.655748992635,1592.438577031897,1720.5884639703352,480.0,20.02,temp_imgs\clips\Scene-027.png,20.02,240.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-027.mp4
7638.573575745887,5252.640900955915,4755.242613490219,6053.709370177461,3667.776695387514,3170.378407921823,5147.476455332631,2761.5437805426964,2264.1454930769896,6646.953317901246,4261.020643111296,3763.622355645587,5062.089112332837,2676.1564375428725,2178.7581500771644,4155.8561974879985,1769.923522698048,1272.5252352323398,5375.440404235258,2989.5077294453217,2492.1094419795986,3790.5761986668467,1404.6435238768859,907.2452364111797,2884.343283822011,498.41060903206466,1.0123215663580245,186.0,7.75775,temp_imgs\clips\Scene-028.png,7.75775,93.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-028.mp4
6979.964749978518,4369.873794367286,4366.069942772632,5207.921850887368,2597.830895276061,2594.0270436814085,4991.521232531719,2381.4302769204432,2377.6264253257914,6599.923624507032,3989.832668895752,3986.0288173011013,4827.880725415797,2217.78976980453,2213.98591820988,4611.480107060177,2001.3891514488957,1997.5852998542482,5449.045329110901,2838.9543734996773,2835.150521905026,3677.0024300197156,1066.91147440844,1063.1076228137877,3460.6018116640953,850.5108560528139,846.7070044581612,161.0,6.715041666666666,temp_imgs\clips\Scene-029.png,6.715041666666666,80.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-029.mp4
2516.8148898319655,3099.143727494838,1272.2472618741444,3640.8035970721917,4223.132434735084,2396.235969114383,2495.3606851208892,3077.689522783785,1250.793057163067,3944.115020040289,4526.443857703193,2699.5473920824766,5068.103727280521,5650.43256494341,3823.5360993227,3922.660815329218,4504.989652992113,2678.0931873714053,3001.43711151835,3583.7659491812574,1756.8694835605318,4125.4258187585765,4707.754656421466,2880.8581908007773,2979.9829068072877,3562.311744470178,1735.4152788494482,168.0,7.007,temp_imgs\clips\Scene-030.png,7.007,84.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-030.mp4
4312.368561921296,4505.728885352368,2645.0654042352517,4707.162789887702,4900.523113318812,3039.8596322016506,3207.3903356481464,3400.7506590792545,1540.0871779621073,5125.456803519385,5318.817126950437,3458.1536458333208,5520.251031485761,5713.611354916866,3852.947873799712,4020.4785772461996,4213.838900677283,2353.175419560178,3345.9101374957145,3539.27046092681,1678.606979809671,3740.7043654620966,3934.0646888931956,2073.401207776061,2240.9319112225694,2434.2922346536498,573.6287535365233,240.0,10.01,temp_imgs\clips\Scene-031.png,10.01,120.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-031.mp4
4050.112375685867,4509.94806670095,2501.7005503043542,4580.7773464291995,5040.613037444305,3032.3655210476677,3022.887257265944,3482.7229482810644,1474.4754318844284,5002.286589613368,5462.122280628455,3453.874764231812,5532.951560356659,5992.787251371752,3984.539734975113,3975.0614711933968,4434.897162208507,2426.6496458118922,3149.47213648834,3609.307827503454,1601.0603111068253,3680.1371072316424,4139.972798246751,2131.725281850135,2122.247018068409,2582.082709083513,573.8351926869005,139.0,5.797458333333333,temp_imgs\clips\Scene-032.png,5.797458333333333,69.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-032.mp4
12288.0,8192.0,8192.0,8192.0,4096.0,4096.0,8192.0,4096.0,4096.0,8192.0,4096.0,4096.0,4096.0,0.0,0.0,4096.0,0.0,0.0,8192.0,4096.0,4096.0,4096.0,0.0,0.0,4096.0,0.0,0.0,150.0,6.25625,temp_imgs\clips\Scene-033.png,6.25625,75.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-033.mp4
6866.785067836937,5163.700783393369,4741.313815479249,5561.738431284309,3858.6541468407295,3436.2671789266474,4821.4432388117275,3118.358954368172,2695.971986454048,5986.9203157150405,4283.836031271453,3861.4490633573714,4681.873679162401,2978.7893947187904,2556.4024268047006,3941.5784866898434,2238.494202246229,1816.1072343321284,4690.6560490612055,2987.5717646176467,2565.1847967035283,3385.6094125086042,1682.5251280649888,1260.138160150893,2645.3142200360094,942.2299355924217,519.8429676783264,132.0,5.5055,temp_imgs\clips\Scene-034.png,5.5055,66.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-034.mp4
6179.283221879272,4112.074896583512,4026.99880776322,5125.095108346235,3057.886783050412,2972.8106942301197,4558.480608067555,2491.272282771764,2406.1961939514617,5896.153586891271,3828.9452615955274,3743.8691727752193,4841.965473358236,2774.757148062421,2689.6810592421157,4275.350973079578,2208.1426477837786,2123.0665589634727,4857.708402992057,2790.5000776963375,2705.423988876037,3803.5202894590493,1736.3119641632372,1651.235875342934,3236.905789180422,1169.697463884603,1084.6213750642967,110.0,4.587916666666667,temp_imgs\clips\Scene-035.png,4.587916666666667,55.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-035.mp4
5727.473460005134,3722.864955739857,3115.3688887817034,5716.207695687554,3711.5991914223073,3104.103124464146,4045.325033221883,2040.7165289566185,1433.2204619984584,6524.866429290943,4520.25792502576,3912.761858067541,6513.600664973535,4508.992160708153,3901.4960937499923,4842.718002507721,2838.109498242473,2230.613431284295,4295.174393432796,2290.5658891675157,1683.069822209375,4283.908629115202,2279.300124849972,1671.8040578918053,2613.025966649529,608.4174623842598,0.9213954260973937,66.0,2.75275,temp_imgs\clips\Scene-036.png,2.75275,33.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-036.mp4
7348.343369555883,5012.606934263577,4449.318980945674,6204.480817043887,3868.744381751562,3305.456428433654,5030.35096236282,2694.6145270704933,2131.3265737525758,6777.032351144467,4441.295915852225,3878.0079625342923,5633.169798632647,3297.4333633401807,2734.145410022287,4459.039943951464,2123.3035086591167,1560.0155553412196,5217.3685753172,2881.6321400248694,2318.3441867069573,4073.5060228051757,1737.7695875128618,1174.481634194963,2899.376168124134,563.6397328317914,0.35177951388888895,240.0,10.01,temp_imgs\clips\Scene-037.png,10.01,120.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-037.mp4
5823.085589206083,3900.527266053676,3242.396990740743,5616.633592142491,3694.075268990063,3035.9449936771325,4063.6711275077228,2141.1128043552894,1482.98252904235,6486.354147912337,4563.7958247599745,3905.665549447037,6279.902150848841,4357.343827696336,3699.213552383392,4726.939686213991,2804.3813630615764,2146.2510877486293,4341.381730109749,2418.8234069573073,1760.6931316443802,4134.9297330461095,2212.371409893684,1554.241134580763,2581.967268411355,659.408945258918,1.2786699459876545,39.0,1.626625,temp_imgs\clips\Scene-038.png,1.626625,19.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-038.mp4
8473.21624764234,5408.172989540457,5166.7386643732825,6506.939321844975,3441.8960637431364,3200.4617385759566,5756.582409014902,2691.539150913068,2450.1048257458865,7241.3340888631865,4176.2908307613225,3934.856505594135,5275.057163065851,2210.0139049639947,1968.5795797968117,4524.700250235758,1459.656992133918,1218.2226669667382,6023.11142189644,2958.0681637945745,2716.6338386273933,4056.8344960990867,991.7912379972571,750.3569128300774,3306.4775832690293,241.4343251671817,0.0,90.0,3.7537499999999997,temp_imgs\clips\Scene-039.png,3.7537499999999997,45.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-039.mp4
4613.697983646263,3280.2207567086703,2944.8294699502753,4739.101688421629,3405.6244614840675,3070.233174725666,3685.3072434413516,2351.830016503775,2016.4387297453727,5408.63791902432,4075.1606920867716,3739.7694053283685,5534.041623799747,4200.564396862135,3865.173110103736,4480.247178819448,3146.7699518818586,2811.378665123463,3727.7758058984964,2394.298578960908,2058.9072922025,3853.1795106738637,2519.702283736284,2184.310996977879,2799.3850656935883,1465.9078387560053,1130.5165519976,110.0,4.587916666666667,temp_imgs\clips\Scene-040.png,4.587916666666667,55.0,0.0,0.0,C:\Users\Simon\git\Machine-Learning-And-Art\dataset_generator\temp\temp_clips\2001_A_SPACE_ODYSSEY\Scene-040.mp4
