"(0, 0, 0)","(0, 0, 128)","(0, 0, 255)","(0, 128, 0)","(0, 128, 128)","(0, 128, 255)","(0, 255, 0)","(0, 255, 128)","(0, 255, 255)","(128, 0, 0)","(128, 0, 128)","(128, 0, 255)","(128, 128, 0)","(128, 128, 128)","(128, 128, 255)","(128, 255, 0)","(128, 255, 128)","(128, 255, 255)","(255, 0, 0)","(255, 0, 128)","(255, 0, 255)","(255, 128, 0)","(255, 128, 128)","(255, 128, 255)","(255, 255, 0)","(255, 255, 128)","(255, 255, 255)",end_frame,end_time,img_path,length,middle_frame,start_frame,start_time
5905.815583740565,5930.419519997405,4407.1011391889715,5669.8458370841845,5694.449773341056,4171.131392532579,4230.03041141547,4254.634347672327,2731.3159668638446,4609.848285858194,4634.452222115078,3111.133841306599,4373.878539201856,4398.482475458664,2875.1640946502034,2934.0631135330987,2958.6670497899604,1435.3486689814833,3360.9373821159083,3385.5413183727865,1862.2229375643035,3124.9676354595535,3149.5715717164026,1626.2531909079257,1685.1522097908116,1709.7561460476654,186.4377652391977,248.0,9.92,temp_imgs\Tove Styrke Borderline\0000.png,00:00:09.920,124.0,0.0,0.0
8581.214066786692,6243.481168016984,5720.322019140098,6546.065315822188,4208.332417052473,3685.173268175583,5898.885628322194,3561.1527295524706,3037.9935806755743,6358.493398491131,4020.7604997213716,3497.60135084448,4323.344647526606,1985.6117487568608,1462.4525998799727,3676.164960026596,1338.4320612568592,815.2729123799736,5733.674685463859,3395.9417866941135,2872.782637817209,3698.5259344993347,1360.7930357295986,837.6338868527102,3051.346246999314,713.6133482295969,190.4541993527092,454.0,18.16,temp_imgs\Tove Styrke Borderline\0001.png,00:00:08.240,351.0,248.0,9.92
7980.485896776391,5929.577074759939,5676.689493312754,5980.634915659363,3929.7260936428106,3676.8385121956285,5824.505307463192,3773.5964854466556,3520.7089039994694,5968.447584447902,3917.5387624314126,3664.6511809842204,3968.5966033307477,1917.6877813143008,1664.8001998671082,3812.466995134589,1761.5581731181408,1508.6705916709504,5806.130245841914,3755.2214238254446,3502.3338423782525,3806.27926472478,1755.3704427083326,1502.4828612611448,3650.1496565286275,1599.2408345121726,1346.353253064988,485.0,19.4,temp_imgs\Tove Styrke Borderline\0002.png,00:00:01.240,469.0,454.0,18.16
5748.083512838674,7215.18533521949,4552.0689702289255,6578.640432098744,8045.742254479594,5382.625889489012,4392.849507566025,5859.951329946851,3196.8349649562765,2880.7736759473605,4347.875498328201,1684.7591333376204,3711.3305952074893,5178.432417588285,2515.3160525977396,1525.5396706747274,2992.6414930555648,329.5251280649864,2563.3134136016815,4030.415235982499,1367.2988709919405,3393.8703328618067,4860.972155242613,2197.8557902520615,1208.0794083290473,2675.181230709864,12.06486571930727,677.0,27.08,temp_imgs\Tove Styrke Borderline\0003.png,00:00:07.680,581.0,485.0,19.4
10297.761335626737,7225.222723229623,6892.812569658798,7262.661814664767,4190.123202267683,3857.7130486968663,6920.091440543542,3847.552828146453,3515.1426745756326,7183.646120006024,4111.107507608891,3778.6973540380673,4148.546599044139,1076.0079866469487,743.5978330761319,3805.9762249229084,733.43761252572,401.0274589549042,6834.094307270265,3761.5556948731173,3429.1455413022964,3798.994786308367,726.4561739111791,394.04602034036384,3456.4244121871325,383.885799789952,51.47564621913581,790.0,31.6,temp_imgs\Tove Styrke Borderline\0004.png,00:00:04.520,733.0,677.0,27.08
8932.524785129432,6258.48956457904,5929.771516525209,6530.934652027609,3856.899431477206,3528.1813834233644,6110.301370670426,3436.2661501200396,3107.5481020661973,6639.320542909804,3965.285322359399,3636.567274305555,4237.730409807966,1563.6951892575441,1234.977141203702,3817.0971284508005,1143.0619079003795,814.3438598465374,6156.400296853554,3482.365076303147,3153.647028249306,3754.8101637517134,1080.7749432013052,752.0568951474629,3334.176882394547,660.1416618441358,331.423613790295,823.0,32.92,temp_imgs\Tove Styrke Borderline\0005.png,00:00:01.320,806.0,790.0,31.6
3664.420039759089,3400.009387860069,3390.3107451345886,3749.2727730624338,3484.8621211634795,3475.1634784378803,3041.0780955289856,2776.6674436299827,2766.9688009044885,4553.398188336024,4288.987536436969,4279.288893711475,4638.2509216392555,4373.840269740246,4364.141627014751,3930.0562441058496,3665.645592206811,3655.946949481336,2408.3451940800733,2143.9345421810613,2134.23589945556,2493.197927383412,2228.787275484403,2219.0886327589346,1785.0032498499718,1520.5925979509673,1510.8939552254685,840.0,33.6,temp_imgs\Tove Styrke Borderline\0006.png,00:00:00.680,831.0,823.0,32.92
11097.56567751198,7288.9705932783845,7199.17758701981,7597.198264960489,3788.6031807270106,3698.810174468435,7541.745158714781,3733.150074481294,3643.3570682227214,7831.357829110882,4022.762744877357,3932.969738618787,4330.990416559453,522.39533232596,432.60232606738674,4275.5373103137445,466.942226080247,377.1492198216735,7753.5439573687745,3944.948873135247,3855.155866876675,4253.176544817335,444.5814605838474,354.7884543252742,4197.723438571627,389.1283543381343,299.33534807956096,865.0,34.6,temp_imgs\Tove Styrke Borderline\0007.png,00:00:01.000,852.0,840.0,33.6
8145.258219735982,5808.537012924361,6128.356344843089,5822.19733260455,3485.476125793011,3805.2954577117566,6145.87981449326,3809.1586076817534,4128.977939600458,5925.745332861815,3589.024126050209,3908.843457968943,3602.6844457304533,1265.9632389188932,1585.7825708376192,3926.366927619173,1589.6457208076124,1909.465052726336,5790.500959147821,3453.7797523362146,3773.599084254962,3467.440072016454,1130.7188652049028,1450.5381971236277,3791.1225539051775,1454.4013470936213,1774.220679012345,916.0,36.64,temp_imgs\Tove Styrke Borderline\0008.png,00:00:02.040,890.0,865.0,34.6
5778.7144954561,5671.660437564322,4115.212703082134,5467.10712984398,5360.053071952176,3803.6053374699845,4099.718393668556,3992.6643357767343,2436.216601294582,5112.282999507042,5005.228941615258,3448.781207133063,4800.675633894904,4693.621576003086,3137.1738415209206,3433.2868977194926,3326.232839827683,1769.7851053455056,3648.933909893693,3541.8798520018963,1985.432117519711,3337.326544281568,3230.272486389746,1673.8247519075774,1969.9378081061386,1862.8837502143335,306.43601573216733,938.0,37.52,temp_imgs\Tove Styrke Borderline\0009.png,00:00:00.880,927.0,916.0,36.64
8633.000211655492,6138.609766160818,6240.186915937921,6183.672555512639,3689.282110018,3790.8592597951038,6276.43130304781,3782.04085755316,3883.6180073302407,6291.085897312181,3796.695451817535,3898.272601594621,3841.758241169392,1347.367795674727,1448.9449454518217,3934.516988704534,1440.1265432098737,1541.7036929869682,5996.686262217042,3502.2958167223587,3603.8729664994553,3547.358606074216,1052.9681605795618,1154.545310356653,3640.1173536093656,1145.7269081147135,1247.304057891807,958.0,38.32,temp_imgs\Tove Styrke Borderline\0010.png,00:00:00.800,948.0,938.0,37.52
8444.517781742972,7004.831966949653,5920.284079218159,6655.767671896497,5216.08185710308,4131.533969371562,5727.070041902482,4287.384227109043,3202.8363393775467,5826.273132073026,4386.587317279659,3302.039429548163,4037.523022226519,2597.837207433128,1513.2893197016458,3108.8253922324952,1669.1395774391308,584.5916897076473,5241.681442365396,3801.995627572001,2717.4477398405234,3452.9313325188605,2013.2455177254812,928.6976299940007,2524.2337025248603,1084.5478877314818,0.0,1004.0,40.16,temp_imgs\Tove Styrke Borderline\0011.png,00:00:01.840,981.0,958.0,38.32
10421.043400098599,7358.107810356654,6960.541438936054,7410.9119030778165,4347.976313335929,3950.40994191531,7002.217989111766,3939.282399369875,3541.7160279492628,7233.536833419059,4170.601243677134,3773.0348722565172,4223.4053363983,1160.4697466563778,762.9033752357685,3814.711422432255,751.7758326903294,354.2094612697191,6882.680217978391,3819.7446282364567,3422.178256815847,3872.5487209576354,809.613131215706,412.0467597950958,3463.854806991591,400.91921724965704,3.3528458290466387,1067.0,42.68,temp_imgs\Tove Styrke Borderline\0012.png,00:00:02.520,1035.0,1004.0,40.16
